Weight (lbs):,129.27397918915733
,
"velocity (vertical, m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.46,-2.00,25658,0.92,9825
,
"velocity (horizontal, m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.05,-0.12,32891,0.13,30608
,
"velocity (m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.43,0.00,38723,2.00,25658
,
"acceleration (vertical, m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.63,-9.90,7158,20,37390
,
"acceleration (horizontal, m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.34,-1.70,11108,2.11,2541
,
"acceleration (m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.82,0.00,38723,20,11108
,
"displacement (vertical, m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.39,-0.01,21625,0.65,6075
,
"displacement (horizontal, m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.04,-0.03,33175,0.07,24941
,
"displacement (m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.37,0.00,0,0.65,6075
,
"power (vertical, kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.57,0.00,38723,1.39,37406
,
"power (horizontal, kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.00,0.00,38723,0.01,30575
,
"power (kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.57,0.00,38723,1.39,37406
,
"force (vertical, kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.26,0.00,7158,3.85,37390
,
"force (horizontal, kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.06,0.00,38723,0.27,2541
,
"force (kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.26,0.03,37473,3.85,25725
,
Frame number,Time (s),"velocity (vertical, m/s)","velocity (horizontal, m/s)","velocity (m/s)","acceleration (vertical, m/s^2)","acceleration (horizontal, m/s^2)","acceleration (m/s^2)","displacement (vertical, m)","displacement (horizontal, m)","displacement (m)","power (vertical, kW)","power (horizontal, kW)","power (kW)","force (vertical, kN)","force (horizontal, kN)","force (kN)"
156,2.58,-1.32,0.08,1.33,-4.82,1.07,4.94,0.47,0.03,0.47,0.00,0.01,0.01,0.64,0.14,0.66
157,2.59,-1.40,0.09,1.40,-4.13,0.02,4.13,0.44,0.03,0.44,0.00,0.00,0.00,0.73,0.00,0.73
158,2.61,-1.46,0.08,1.46,-3.51,-0.68,3.57,0.42,0.03,0.42,0.00,0.00,0.00,0.81,0.00,0.81
159,2.62,-1.52,0.07,1.52,-3.15,-0.81,3.26,0.39,0.03,0.39,0.00,0.00,0.00,0.86,0.00,0.86
160,2.64,-1.57,0.06,1.57,-2.95,-0.51,3.00,0.37,0.03,0.37,0.00,0.00,0.00,0.89,0.00,0.89
161,2.66,-1.62,0.05,1.62,-2.64,-0.12,2.64,0.34,0.03,0.34,0.00,0.00,0.00,0.93,0.00,0.93
162,2.67,-1.65,0.05,1.66,-2.09,-0.01,2.09,0.31,0.03,0.32,0.00,0.00,0.00,1.00,0.00,1.00
163,2.69,-1.68,0.05,1.68,-1.42,-0.32,1.46,0.29,0.03,0.29,0.00,0.00,0.00,1.08,0.00,1.08
164,2.71,-1.70,0.04,1.70,-1.00,-0.87,1.32,0.26,0.04,0.26,0.00,0.00,0.00,1.14,0.00,1.14
165,2.73,-1.72,0.02,1.72,-1.09,-1.34,1.73,0.23,0.04,0.23,0.00,0.00,0.00,1.13,0.00,1.13
166,2.74,-1.74,-0.00,1.74,-1.55,-1.39,2.08,0.20,0.04,0.20,0.00,0.00,0.00,1.07,0.00,1.07
167,2.76,-1.77,-0.02,1.77,-1.85,-0.89,2.05,0.17,0.04,0.17,0.00,0.00,0.00,1.03,0.00,1.03
168,2.77,-1.80,-0.03,1.80,-1.02,-0.15,1.03,0.14,0.04,0.15,0.00,0.00,0.00,1.14,0.00,1.14
169,2.79,-1.79,-0.03,1.79,2.50,0.43,2.54,0.11,0.03,0.12,0.00,0.00,0.00,1.59,0.06,1.59
170,2.81,-1.69,-0.02,1.69,9.86,0.70,9.88,0.08,0.03,0.09,0.00,0.00,0.00,2.54,0.09,2.54
171,2.83,-1.44,-0.01,1.44,19,0.58,19,0.05,0.03,0.06,0.00,0.00,0.00,3.78,0.08,3.78
172,2.84,-1.05,-0.00,1.05,20,0.07,20,0.02,0.03,0.04,0.00,0.00,0.00,3.85,0.01,3.85
173,2.86,-0.58,-0.01,0.58,20,-0.60,20,0.00,0.03,0.03,0.00,0.00,0.00,3.85,0.00,3.85
174,2.88,-0.13,-0.02,0.13,20,-1.07,20,0.00,0.03,0.03,0.00,0.00,0.00,3.85,0.00,3.85
175,2.89,0.21,-0.04,0.22,15,-1.14,15,0.01,0.03,0.04,0.71,0.00,0.71,3.33,0.00,3.33
176,2.91,0.39,-0.06,0.39,5.47,-0.96,5.55,0.02,0.03,0.04,0.77,0.00,0.77,1.97,0.00,1.97
177,2.92,0.41,-0.07,0.42,-2.83,-0.61,2.89,0.03,0.03,0.04,0.37,0.00,0.37,0.90,0.00,0.90
178,2.94,0.33,-0.08,0.33,-6.94,-0.15,6.94,0.04,0.03,0.05,0.12,0.00,0.12,0.37,0.00,0.37
179,2.96,0.20,-0.08,0.21,-8.12,0.23,8.12,0.04,0.03,0.05,0.04,0.00,0.04,0.22,0.03,0.22
180,2.98,0.06,-0.07,0.09,-8.63,0.42,8.64,0.04,0.03,0.05,0.01,0.00,0.01,0.15,0.05,0.16
181,2.99,-0.09,-0.06,0.11,-9.10,0.40,9.11,0.04,0.03,0.05,0.00,0.00,0.00,0.09,0.05,0.10
182,3.01,-0.24,-0.06,0.24,-8.69,0.23,8.69,0.04,0.03,0.05,0.00,0.00,0.00,0.14,0.03,0.15
183,3.02,-0.36,-0.06,0.37,-6.36,0.01,6.36,0.04,0.02,0.04,0.00,0.00,0.00,0.45,0.00,0.45
184,3.04,-0.43,-0.06,0.44,-1.77,-0.12,1.77,0.03,0.02,0.04,0.00,0.00,0.00,1.04,0.00,1.04
185,3.06,-0.42,-0.06,0.42,3.80,-0.11,3.80,0.02,0.02,0.03,0.00,0.00,0.00,1.76,0.00,1.76
186,3.08,-0.32,-0.06,0.32,7.95,-0.02,7.95,0.01,0.02,0.02,0.00,0.00,0.00,2.30,0.00,2.30
187,3.09,-0.17,-0.06,0.18,8.98,0.06,8.98,0.00,0.02,0.02,0.00,0.00,0.00,2.43,0.01,2.43
188,3.11,-0.04,-0.06,0.07,6.78,0.01,6.78,0.00,0.02,0.02,0.00,0.00,0.00,2.15,0.00,2.15
189,3.12,0.04,-0.06,0.07,2.45,-0.21,2.46,0.01,0.02,0.02,0.06,0.00,0.06,1.59,0.00,1.59
190,3.14,0.04,-0.07,0.08,-2.08,-0.39,2.12,0.01,0.02,0.02,0.04,0.00,0.04,1.00,0.00,1.00
191,3.16,-0.02,-0.07,0.07,-4.48,-0.27,4.49,0.01,0.02,0.02,0.00,0.00,0.00,0.69,0.00,0.69
192,3.17,-0.09,-0.07,0.11,-3.65,0.05,3.65,0.01,0.02,0.02,0.00,0.00,0.00,0.80,0.01,0.80
193,3.19,-0.12,-0.07,0.14,-0.83,0.41,0.93,0.01,0.01,0.01,0.00,0.00,0.00,1.16,0.05,1.16
194,3.21,-0.12,-0.06,0.13,1.74,0.66,1.86,0.00,0.01,0.01,0.00,0.00,0.00,1.49,0.08,1.50
195,3.23,-0.08,-0.05,0.09,2.78,0.62,2.85,-0.00,0.01,0.01,0.00,0.00,0.00,1.63,0.08,1.63
196,3.24,-0.03,-0.04,0.06,2.22,0.22,2.23,-0.00,0.01,0.01,0.00,0.00,0.00,1.56,0.03,1.56
197,3.26,-0.01,-0.04,0.04,0.83,-0.26,0.87,-0.00,0.01,0.01,0.00,0.00,0.00,1.38,0.00,1.38
198,3.27,-0.01,-0.05,0.05,-0.49,-0.41,0.65,0.00,0.01,0.01,0.00,0.00,0.00,1.20,0.00,1.20
199,3.29,-0.02,-0.06,0.06,-1.10,-0.34,1.15,-0.00,0.01,0.01,0.00,0.00,0.00,1.13,0.00,1.13
200,3.31,-0.04,-0.06,0.07,-0.75,-0.27,0.79,-0.00,0.01,0.01,0.00,0.00,0.00,1.17,0.00,1.17
201,3.33,-0.04,-0.06,0.08,0.18,-0.10,0.21,-0.00,0.01,0.01,0.00,0.00,0.00,1.29,0.00,1.29
202,3.34,-0.03,-0.06,0.07,0.89,0.09,0.89,-0.00,0.01,0.01,0.00,0.00,0.00,1.38,0.01,1.38
203,3.36,-0.02,-0.06,0.06,0.94,0.05,0.94,-0.00,0.00,0.01,0.00,0.00,0.00,1.39,0.01,1.39
204,3.38,-0.00,-0.06,0.06,0.66,-0.18,0.68,-0.00,0.00,0.01,0.00,0.00,0.00,1.35,0.00,1.35
205,3.39,0.01,-0.07,0.07,0.47,-0.29,0.55,-0.00,0.00,0.00,0.01,0.00,0.01,1.33,0.00,1.33
206,3.41,0.01,-0.07,0.07,0.26,-0.19,0.32,-0.00,0.00,0.00,0.02,0.00,0.02,1.30,0.00,1.30
207,3.42,0.01,-0.07,0.07,-0.07,-0.05,0.08,-0.00,0.00,0.00,0.02,0.00,0.02,1.26,0.00,1.26
208,3.44,0.01,-0.07,0.07,-0.26,0.06,0.26,-0.00,-0.00,0.00,0.01,0.00,0.01,1.23,0.01,1.23
209,3.46,0.01,-0.07,0.07,-0.21,0.18,0.27,-0.00,-0.00,0.00,0.01,0.00,0.01,1.24,0.02,1.24
210,3.48,0.01,-0.07,0.07,-0.08,0.16,0.18,-0.00,-0.00,0.00,0.01,0.00,0.01,1.26,0.02,1.26
211,3.49,0.00,-0.07,0.07,0.05,-0.08,0.09,-0.00,-0.00,0.00,0.01,0.00,0.01,1.27,0.00,1.27
212,3.51,0.01,-0.07,0.07,0.18,-0.24,0.30,-0.00,-0.01,0.01,0.01,0.00,0.01,1.29,0.00,1.29
213,3.52,0.01,-0.07,0.07,0.26,-0.10,0.28,-0.00,-0.01,0.01,0.01,0.00,0.01,1.30,0.00,1.30
214,3.54,0.02,-0.07,0.07,0.30,0.28,0.41,-0.00,-0.01,0.01,0.02,0.00,0.02,1.31,0.04,1.31
215,3.56,0.02,-0.06,0.07,0.25,0.71,0.75,-0.00,-0.01,0.01,0.03,0.00,0.03,1.30,0.09,1.30
216,3.58,0.02,-0.05,0.05,-0.02,1.01,1.01,-0.00,-0.01,0.01,0.03,0.00,0.03,1.27,0.13,1.27
217,3.59,0.02,-0.03,0.04,-0.49,1.10,1.20,-0.00,-0.01,0.01,0.02,0.00,0.02,1.20,0.14,1.21
218,3.61,0.01,-0.01,0.02,-0.79,0.94,1.23,-0.00,-0.01,0.01,0.01,0.00,0.01,1.17,0.12,1.17
219,3.62,-0.01,-0.00,0.01,-0.65,0.55,0.85,0.00,-0.01,0.01,0.00,0.00,0.00,1.18,0.07,1.19
220,3.64,-0.01,0.00,0.01,-0.20,0.11,0.23,-0.00,-0.01,0.01,0.00,0.00,0.00,1.24,0.01,1.24
221,3.66,-0.01,0.00,0.01,0.20,-0.19,0.27,-0.00,-0.01,0.01,0.00,0.00,0.00,1.29,0.00,1.29
222,3.67,-0.01,-0.00,0.01,0.42,-0.26,0.49,-0.00,-0.01,0.01,0.00,0.00,0.00,1.32,0.00,1.32
223,3.69,-0.00,-0.00,0.00,0.41,-0.15,0.44,-0.00,-0.01,0.01,0.00,0.00,0.00,1.32,0.00,1.32
224,3.71,0.00,-0.01,0.01,0.18,0.04,0.18,-0.00,-0.01,0.01,0.01,0.00,0.01,1.29,0.01,1.29
225,3.73,0.00,-0.00,0.01,-0.16,0.22,0.27,-0.00,-0.01,0.01,0.01,0.00,0.01,1.25,0.03,1.25
226,3.74,0.00,0.00,0.00,-0.32,0.33,0.46,-0.00,-0.01,0.01,0.00,0.00,0.00,1.23,0.04,1.23
227,3.76,-0.00,0.01,0.01,-0.13,0.34,0.37,-0.00,-0.01,0.01,0.00,0.00,0.00,1.25,0.04,1.25
228,3.77,-0.00,0.01,0.01,0.13,0.26,0.29,-0.00,-0.01,0.01,0.00,0.00,0.00,1.28,0.03,1.29
229,3.79,-0.00,0.02,0.02,0.21,0.18,0.28,-0.00,-0.01,0.01,0.00,0.00,0.00,1.30,0.02,1.30
230,3.81,0.00,0.02,0.02,0.15,0.13,0.20,-0.00,-0.01,0.01,0.00,0.00,0.00,1.29,0.02,1.29
231,3.83,0.00,0.02,0.02,0.02,0.06,0.07,-0.00,-0.01,0.01,0.01,0.00,0.01,1.27,0.01,1.27
232,3.84,0.00,0.02,0.02,-0.20,-0.04,0.21,-0.00,-0.01,0.01,0.00,0.00,0.00,1.24,0.00,1.24
233,3.86,-0.00,0.02,0.02,-0.45,-0.15,0.47,-0.00,-0.01,0.01,0.00,0.00,0.00,1.21,0.00,1.21
234,3.88,-0.01,0.02,0.02,-0.46,-0.20,0.51,-0.00,-0.01,0.01,0.00,0.00,0.00,1.21,0.00,1.21
235,3.89,-0.02,0.01,0.02,-0.18,-0.13,0.22,-0.00,-0.01,0.01,0.00,0.00,0.00,1.25,0.00,1.25
236,3.91,-0.02,0.01,0.02,0.16,-0.01,0.16,-0.00,-0.01,0.01,0.00,0.00,0.00,1.29,0.00,1.29
237,3.92,-0.01,0.01,0.02,0.37,0.10,0.38,-0.00,-0.01,0.01,0.00,0.00,0.00,1.32,0.01,1.32
238,3.94,-0.00,0.01,0.02,0.45,0.20,0.49,-0.00,-0.01,0.01,0.00,0.00,0.00,1.33,0.03,1.33
239,3.96,0.00,0.02,0.02,0.37,0.23,0.44,-0.00,-0.01,0.01,0.00,0.00,0.00,1.32,0.03,1.32
240,3.98,0.01,0.02,0.02,0.18,0.16,0.24,-0.00,-0.01,0.01,0.01,0.00,0.01,1.29,0.02,1.29
241,3.99,0.01,0.02,0.03,-0.05,0.11,0.12,-0.00,-0.01,0.01,0.01,0.00,0.01,1.26,0.01,1.26
242,4.01,0.01,0.03,0.03,-0.26,0.18,0.32,-0.00,-0.01,0.01,0.01,0.00,0.01,1.23,0.02,1.23
243,4.03,-0.00,0.03,0.03,-0.39,0.28,0.48,-0.00,-0.01,0.01,0.00,0.00,0.00,1.22,0.04,1.22
244,4.04,-0.01,0.03,0.04,-0.37,0.25,0.44,-0.00,-0.01,0.01,0.00,0.00,0.00,1.22,0.03,1.22
245,4.06,-0.01,0.04,0.04,-0.20,0.11,0.23,-0.00,-0.01,0.01,0.00,0.00,0.00,1.24,0.01,1.24
246,4.08,-0.01,0.04,0.04,0.04,-0.01,0.04,-0.00,-0.00,0.01,0.00,0.00,0.00,1.27,0.00,1.27
247,4.09,-0.01,0.04,0.04,0.22,-0.12,0.25,-0.00,-0.00,0.00,0.00,0.00,0.00,1.30,0.00,1.30
248,4.11,-0.01,0.04,0.04,0.31,-0.09,0.32,-0.00,-0.00,0.00,0.00,0.00,0.00,1.31,0.00,1.31
249,4.12,-0.00,0.04,0.04,0.29,0.13,0.32,-0.00,-0.00,0.00,0.00,0.00,0.00,1.31,0.02,1.31
250,4.14,0.00,0.04,0.04,0.18,0.27,0.32,-0.00,-0.00,0.00,0.00,0.00,0.00,1.29,0.03,1.29
251,4.16,0.00,0.04,0.04,0.02,0.14,0.15,-0.00,-0.00,0.00,0.01,0.00,0.01,1.27,0.02,1.27
252,4.17,0.00,0.04,0.04,-0.11,-0.05,0.12,-0.00,-0.00,0.00,0.00,0.00,0.00,1.25,0.00,1.25
253,4.19,0.00,0.04,0.04,-0.23,-0.01,0.23,-0.00,0.00,0.00,0.00,0.00,0.00,1.24,0.00,1.24
254,4.21,-0.00,0.04,0.04,-0.38,0.21,0.43,-0.00,0.00,0.00,0.00,0.00,0.00,1.22,0.03,1.22
255,4.22,-0.01,0.05,0.05,-0.45,0.37,0.58,-0.00,0.00,0.00,0.00,0.00,0.00,1.21,0.05,1.21
256,4.24,-0.02,0.06,0.06,-0.33,0.39,0.51,-0.00,0.00,0.00,0.00,0.00,0.00,1.22,0.05,1.23
257,4.26,-0.02,0.06,0.06,-0.06,0.22,0.23,-0.00,0.00,0.00,0.00,0.00,0.00,1.26,0.03,1.26
258,4.28,-0.02,0.06,0.06,0.26,-0.17,0.32,-0.00,0.00,0.01,0.00,0.00,0.00,1.30,0.00,1.30
259,4.29,-0.01,0.06,0.06,0.50,-0.55,0.74,-0.00,0.01,0.01,0.00,0.00,0.00,1.33,0.00,1.33
260,4.31,-0.00,0.05,0.05,0.56,-0.61,0.83,-0.00,0.01,0.01,0.00,0.00,0.00,1.34,0.00,1.34
261,4.33,0.00,0.04,0.04,0.49,-0.45,0.66,-0.00,0.01,0.01,0.01,0.00,0.01,1.33,0.00,1.33
262,4.34,0.01,0.03,0.03,0.37,-0.37,0.52,-0.00,0.01,0.01,0.02,0.00,0.02,1.32,0.00,1.32
263,4.36,0.02,0.02,0.03,0.20,-0.48,0.52,-0.00,0.01,0.01,0.02,0.00,0.02,1.29,0.00,1.29
264,4.38,0.02,0.01,0.02,-0.02,-0.58,0.58,-0.00,0.01,0.01,0.02,0.00,0.02,1.27,0.00,1.27
265,4.39,0.02,0.00,0.02,-0.15,-0.50,0.52,-0.00,0.01,0.01,0.02,0.00,0.02,1.25,0.00,1.25
266,4.41,0.01,-0.00,0.01,-0.17,-0.34,0.38,-0.00,0.01,0.01,0.02,0.00,0.02,1.25,0.00,1.25
267,4.42,0.01,-0.01,0.01,-0.19,-0.10,0.22,-0.00,0.01,0.01,0.01,0.00,0.01,1.24,0.00,1.24
268,4.44,0.01,-0.01,0.01,-0.25,0.21,0.32,-0.00,0.01,0.01,0.01,0.00,0.01,1.24,0.03,1.24
269,4.46,0.00,0.00,0.00,-0.25,0.39,0.46,-0.00,0.01,0.01,0.00,0.00,0.00,1.24,0.05,1.24
270,4.47,-0.00,0.01,0.01,-0.18,0.27,0.32,-0.00,0.01,0.01,0.00,0.00,0.00,1.24,0.03,1.25
271,4.49,-0.00,0.01,0.01,-0.08,-0.00,0.08,-0.00,0.01,0.01,0.00,0.00,0.00,1.26,0.00,1.26
272,4.51,-0.00,0.01,0.01,-0.02,-0.15,0.15,-0.00,0.01,0.01,0.00,0.00,0.00,1.27,0.00,1.27
273,4.53,-0.00,0.00,0.01,-0.01,-0.10,0.10,-0.00,0.01,0.01,0.00,0.00,0.00,1.27,0.00,1.27
274,4.54,-0.00,0.00,0.01,-0.03,0.07,0.07,-0.00,0.01,0.01,0.00,0.00,0.00,1.26,0.01,1.26
275,4.56,-0.00,0.01,0.01,-0.04,0.27,0.27,-0.00,0.01,0.01,0.00,0.00,0.00,1.26,0.03,1.26
276,4.58,-0.01,0.01,0.01,-0.02,0.44,0.44,-0.00,0.01,0.01,0.00,0.00,0.00,1.27,0.06,1.27
277,4.59,-0.00,0.02,0.02,0.05,0.44,0.45,-0.00,0.01,0.01,0.00,0.00,0.00,1.27,0.06,1.28
278,4.61,-0.00,0.03,0.03,0.14,0.17,0.22,-0.00,0.01,0.01,0.00,0.00,0.00,1.29,0.02,1.29
279,4.62,-0.00,0.03,0.03,0.22,-0.23,0.32,-0.00,0.01,0.01,0.00,0.00,0.00,1.30,0.00,1.30
280,4.64,0.00,0.02,0.02,0.22,-0.52,0.56,-0.00,0.01,0.01,0.00,0.00,0.00,1.30,0.00,1.30
281,4.66,0.01,0.01,0.01,0.15,-0.58,0.59,-0.00,0.01,0.01,0.01,0.00,0.01,1.29,0.00,1.29
282,4.67,0.01,0.00,0.01,0.06,-0.41,0.42,-0.00,0.01,0.01,0.01,0.00,0.01,1.28,0.00,1.28
283,4.69,0.01,-0.00,0.01,-0.03,-0.17,0.17,-0.00,0.01,0.01,0.01,0.00,0.01,1.26,0.00,1.26
284,4.71,0.01,-0.00,0.01,-0.10,0.11,0.15,-0.00,0.01,0.01,0.01,0.00,0.01,1.26,0.01,1.26
285,4.72,0.01,0.00,0.01,-0.13,0.42,0.44,-0.00,0.01,0.01,0.01,0.00,0.01,1.25,0.05,1.25
286,4.74,0.00,0.01,0.01,-0.15,0.59,0.61,-0.00,0.01,0.01,0.00,0.00,0.00,1.25,0.08,1.25
287,4.76,0.00,0.02,0.02,-0.13,0.50,0.52,-0.00,0.01,0.01,0.00,0.00,0.00,1.25,0.06,1.25
288,4.78,-0.00,0.02,0.02,0.00,0.24,0.24,-0.00,0.01,0.01,0.00,0.00,0.00,1.27,0.03,1.27
289,4.79,0.00,0.03,0.03,0.22,0.00,0.22,-0.00,0.01,0.01,0.00,0.00,0.00,1.30,0.00,1.30
290,4.81,0.01,0.02,0.03,0.38,-0.15,0.41,-0.00,0.01,0.01,0.01,0.00,0.01,1.32,0.00,1.32
291,4.83,0.01,0.02,0.03,0.47,-0.22,0.52,-0.00,0.01,0.01,0.02,0.00,0.02,1.33,0.00,1.33
292,4.84,0.02,0.02,0.03,0.63,-0.16,0.65,-0.00,0.01,0.01,0.03,0.00,0.03,1.35,0.00,1.35
293,4.86,0.03,0.02,0.04,0.78,-0.02,0.78,-0.00,0.01,0.01,0.05,0.00,0.05,1.37,0.00,1.37
294,4.88,0.05,0.02,0.05,0.74,0.06,0.74,-0.00,0.01,0.01,0.06,0.00,0.06,1.36,0.01,1.36
295,4.89,0.06,0.02,0.06,0.63,0.02,0.63,0.00,0.01,0.01,0.08,0.00,0.08,1.35,0.00,1.35
296,4.91,0.07,0.02,0.07,0.66,-0.05,0.66,0.00,0.01,0.01,0.09,0.00,0.09,1.35,0.00,1.35
297,4.92,0.08,0.02,0.08,0.81,0.00,0.81,0.00,0.01,0.01,0.11,0.00,0.11,1.37,0.00,1.37
298,4.94,0.10,0.02,0.10,1.01,0.12,1.01,0.00,0.01,0.01,0.14,0.00,0.14,1.40,0.02,1.40
299,4.96,0.12,0.02,0.12,1.25,0.19,1.27,0.01,0.01,0.02,0.17,0.00,0.17,1.43,0.03,1.43
300,4.97,0.14,0.02,0.14,1.48,0.23,1.50,0.01,0.01,0.02,0.20,0.00,0.20,1.46,0.03,1.46
301,4.99,0.16,0.03,0.17,1.47,0.22,1.48,0.01,0.02,0.02,0.24,0.00,0.24,1.46,0.03,1.46
302,5.01,0.19,0.03,0.19,1.17,0.14,1.18,0.01,0.02,0.02,0.26,0.00,0.26,1.42,0.02,1.42
303,5.03,0.20,0.03,0.20,0.83,0.04,0.83,0.02,0.02,0.02,0.28,0.00,0.28,1.38,0.00,1.38
304,5.04,0.21,0.03,0.22,0.60,-0.05,0.60,0.02,0.02,0.03,0.29,0.00,0.29,1.35,0.00,1.35
305,5.06,0.22,0.03,0.23,0.56,-0.08,0.57,0.02,0.02,0.03,0.30,0.00,0.30,1.34,0.00,1.34
306,5.08,0.23,0.03,0.24,0.81,-0.13,0.82,0.03,0.02,0.03,0.32,0.00,0.32,1.37,0.00,1.37
307,5.09,0.25,0.03,0.25,1.31,-0.22,1.33,0.03,0.02,0.04,0.36,0.00,0.36,1.44,0.00,1.44
308,5.11,0.28,0.02,0.28,1.83,-0.26,1.85,0.04,0.02,0.04,0.42,0.00,0.42,1.50,0.00,1.50
309,5.12,0.31,0.02,0.31,2.15,-0.20,2.16,0.04,0.02,0.04,0.48,0.00,0.48,1.55,0.00,1.55
310,5.14,0.35,0.02,0.35,2.36,-0.11,2.36,0.05,0.02,0.05,0.55,0.00,0.55,1.57,0.00,1.57
311,5.16,0.39,0.02,0.39,2.61,-0.02,2.61,0.05,0.02,0.06,0.63,0.00,0.63,1.61,0.00,1.61
312,5.17,0.44,0.02,0.44,2.83,0.11,2.83,0.06,0.02,0.06,0.71,0.00,0.71,1.63,0.01,1.63
313,5.19,0.48,0.02,0.48,2.74,0.32,2.76,0.07,0.02,0.07,0.78,0.00,0.78,1.62,0.04,1.62
314,5.21,0.52,0.03,0.53,2.20,0.52,2.26,0.07,0.02,0.08,0.81,0.00,0.81,1.55,0.07,1.55
315,5.22,0.55,0.04,0.56,1.36,0.58,1.48,0.08,0.02,0.09,0.80,0.00,0.80,1.44,0.07,1.45
316,5.24,0.57,0.05,0.57,0.56,0.60,0.82,0.09,0.02,0.10,0.76,0.00,0.76,1.34,0.08,1.34
317,5.26,0.57,0.06,0.58,0.05,0.59,0.59,0.10,0.02,0.11,0.73,0.00,0.73,1.27,0.08,1.28
318,5.28,0.57,0.06,0.58,-0.08,0.39,0.40,0.11,0.02,0.12,0.72,0.00,0.72,1.26,0.05,1.26
319,5.29,0.57,0.07,0.58,0.16,-0.05,0.17,0.12,0.02,0.13,0.74,0.00,0.74,1.29,0.00,1.29
320,5.31,0.58,0.06,0.58,0.53,-0.46,0.71,0.13,0.03,0.13,0.78,0.00,0.78,1.34,0.00,1.34
321,5.33,0.59,0.05,0.59,0.73,-0.58,0.93,0.14,0.03,0.14,0.81,0.00,0.81,1.36,0.00,1.36
322,5.34,0.60,0.04,0.61,0.72,-0.51,0.88,0.15,0.03,0.15,0.82,0.00,0.82,1.36,0.00,1.36
323,5.36,0.62,0.04,0.62,0.71,-0.43,0.83,0.16,0.03,0.16,0.84,0.00,0.84,1.36,0.00,1.36
324,5.38,0.63,0.03,0.63,0.89,-0.20,0.91,0.17,0.03,0.17,0.87,0.00,0.87,1.38,0.00,1.38
325,5.39,0.65,0.03,0.65,1.15,0.14,1.16,0.18,0.03,0.19,0.91,0.00,0.91,1.42,0.02,1.42
326,5.41,0.67,0.04,0.67,1.32,0.33,1.36,0.19,0.03,0.20,0.96,0.00,0.96,1.44,0.04,1.44
327,5.42,0.69,0.04,0.69,1.41,0.29,1.44,0.21,0.03,0.21,1.00,0.00,1.00,1.45,0.04,1.45
328,5.44,0.71,0.04,0.72,1.64,0.13,1.65,0.22,0.03,0.22,1.06,0.00,1.06,1.48,0.02,1.48
329,5.46,0.74,0.04,0.75,2.02,-0.15,2.02,0.23,0.03,0.23,1.14,0.00,1.14,1.53,0.00,1.53
330,5.47,0.78,0.04,0.78,2.03,-0.50,2.09,0.24,0.03,0.24,1.19,0.00,1.19,1.53,0.00,1.53
331,5.49,0.81,0.03,0.81,1.43,-0.65,1.58,0.25,0.03,0.26,1.17,0.00,1.17,1.45,0.00,1.45
332,5.51,0.83,0.02,0.83,0.72,-0.37,0.81,0.27,0.03,0.27,1.12,0.00,1.12,1.36,0.00,1.36
333,5.53,0.83,0.02,0.83,0.26,0.13,0.29,0.28,0.03,0.29,1.09,0.00,1.09,1.30,0.02,1.30
334,5.54,0.84,0.02,0.84,-0.05,0.46,0.46,0.30,0.03,0.30,1.05,0.00,1.05,1.26,0.06,1.26
335,5.56,0.83,0.03,0.83,-0.15,0.46,0.49,0.31,0.03,0.31,1.04,0.00,1.04,1.25,0.06,1.25
336,5.58,0.83,0.04,0.83,0.18,0.11,0.21,0.32,0.04,0.33,1.08,0.00,1.08,1.29,0.01,1.29
337,5.59,0.84,0.03,0.84,0.59,-0.42,0.73,0.34,0.04,0.34,1.13,0.00,1.13,1.34,0.00,1.34
338,5.61,0.85,0.02,0.85,0.57,-0.82,1.00,0.35,0.04,0.35,1.14,0.00,1.14,1.34,0.00,1.34
339,5.62,0.86,0.01,0.86,0.42,-1.00,1.09,0.37,0.04,0.37,1.13,0.00,1.13,1.32,0.00,1.32
340,5.64,0.87,-0.01,0.87,0.65,-1.03,1.22,0.38,0.04,0.38,1.17,0.00,1.17,1.35,0.00,1.35
341,5.66,0.88,-0.03,0.88,1.00,-0.99,1.41,0.40,0.04,0.40,1.23,0.00,1.23,1.40,0.00,1.40
342,5.67,0.90,-0.04,0.90,0.95,-0.92,1.32,0.41,0.04,0.41,1.25,0.00,1.25,1.39,0.00,1.39
343,5.69,0.91,-0.06,0.91,0.56,-0.66,0.86,0.43,0.04,0.43,1.22,0.00,1.22,1.34,0.00,1.34
344,5.71,0.92,-0.06,0.92,0.07,-0.06,0.10,0.44,0.03,0.44,1.17,0.00,1.17,1.28,0.00,1.28
