Weight (lbs):,149.68566011376112
,
"velocity (vertical, m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.41,-2.51,34900,1.26,35033
,
"velocity (horizontal, m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.05,-0.14,11033,0.11,6000
,
"velocity (m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.42,0.00,35350,2.51,34900
,
"acceleration (vertical, m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.82,-11,35266,20,35000
,
"acceleration (horizontal, m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.46,-2.63,14600,2.74,34783
,
"acceleration (m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,2.10,0.00,35350,20,14600
,
"displacement (vertical, m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.37,-0.02,30766,0.64,13883
,
"displacement (horizontal, m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.03,-0.06,30950,0.03,10466
,
"displacement (m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.29,0.00,0,0.64,13883
,
"power (vertical, kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.59,0.00,35350,4.58,35016
,
"power (horizontal, kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.00,0.00,35350,0.02,10033
,
"power (kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.59,0.00,35350,4.58,35016
,
"force (vertical, kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.46,0.00,35283,4.46,35000
,
"force (horizontal, kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.09,0.00,35350,0.41,34783
,
"force (kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.45,0.00,35266,4.47,10866
,
Frame number,Time (s),"velocity (vertical, m/s)","velocity (horizontal, m/s)","velocity (m/s)","acceleration (vertical, m/s^2)","acceleration (horizontal, m/s^2)","acceleration (m/s^2)","displacement (vertical, m)","displacement (horizontal, m)","displacement (m)","power (vertical, kW)","power (horizontal, kW)","power (kW)","force (vertical, kN)","force (horizontal, kN)","force (kN)"
160,2.63,-0.97,-0.04,0.97,-5.76,-0.04,5.76,0.52,0.01,0.52,0.00,0.00,0.00,0.61,0.00,0.61
161,2.65,-1.07,-0.04,1.07,-5.44,0.32,5.45,0.50,0.01,0.50,0.00,0.00,0.00,0.65,0.05,0.66
162,2.67,-1.16,-0.03,1.16,-5.34,0.48,5.36,0.48,0.01,0.48,0.00,0.00,0.00,0.67,0.07,0.67
163,2.68,-1.25,-0.02,1.25,-5.41,0.50,5.44,0.46,0.01,0.46,0.00,0.00,0.00,0.66,0.08,0.66
164,2.70,-1.34,-0.01,1.34,-5.42,0.43,5.44,0.44,0.01,0.44,0.00,0.00,0.00,0.66,0.06,0.66
165,2.72,-1.43,-0.01,1.43,-5.09,0.41,5.11,0.42,0.01,0.42,0.00,0.00,0.00,0.71,0.06,0.71
166,2.73,-1.50,0.00,1.50,-4.47,0.55,4.51,0.39,0.01,0.39,0.00,0.00,0.00,0.80,0.08,0.80
167,2.75,-1.57,0.01,1.57,-3.89,0.63,3.94,0.37,0.01,0.37,0.00,0.00,0.00,0.89,0.09,0.89
168,2.77,-1.64,0.02,1.64,-3.47,0.40,3.50,0.34,0.01,0.34,0.00,0.00,0.00,0.95,0.06,0.95
169,2.78,-1.69,0.02,1.69,-3.18,-0.08,3.19,0.31,0.01,0.31,0.00,0.00,0.00,0.99,0.00,0.99
170,2.80,-1.74,0.02,1.74,-2.89,-0.63,2.96,0.28,0.01,0.28,0.00,0.00,0.00,1.04,0.00,1.04
171,2.82,-1.79,0.00,1.79,-2.36,-1.07,2.59,0.25,0.01,0.25,0.00,0.00,0.00,1.12,0.00,1.12
172,2.83,-1.82,-0.02,1.82,-1.58,-1.23,2.01,0.22,0.01,0.22,0.00,0.00,0.00,1.23,0.00,1.23
173,2.85,-1.84,-0.03,1.84,-0.78,-0.95,1.23,0.19,0.01,0.19,0.00,0.00,0.00,1.35,0.00,1.35
174,2.87,-1.84,-0.04,1.84,0.09,-0.25,0.27,0.16,0.01,0.16,0.00,0.00,0.00,1.48,0.00,1.48
175,2.88,-1.83,-0.04,1.83,1.75,0.61,1.85,0.13,0.01,0.13,0.00,0.00,0.00,1.73,0.09,1.73
176,2.90,-1.77,-0.03,1.77,5.75,1.25,5.89,0.10,0.01,0.10,0.00,0.00,0.00,2.33,0.19,2.34
177,2.92,-1.62,-0.00,1.62,12,1.34,12,0.07,0.01,0.07,0.00,0.00,0.00,3.39,0.20,3.40
178,2.93,-1.33,0.01,1.33,20,0.83,20,0.04,0.01,0.04,0.00,0.00,0.00,4.46,0.12,4.46
179,2.95,-0.93,0.02,0.93,20,-0.04,20,0.01,0.01,0.02,0.00,0.00,0.00,4.46,0.00,4.46
180,2.97,-0.48,0.01,0.48,20,-1.01,20,0.00,0.01,0.01,0.00,0.00,0.00,4.46,0.00,4.46
181,2.98,-0.07,-0.01,0.07,20,-1.73,20,0.00,0.01,0.01,0.00,0.00,0.00,4.46,0.00,4.46
182,3.00,0.22,-0.04,0.22,13,-1.75,13,0.01,0.01,0.02,0.75,0.00,0.75,3.42,0.00,3.42
183,3.02,0.36,-0.06,0.36,3.64,-0.93,3.76,0.02,0.01,0.02,0.72,0.00,0.72,2.01,0.00,2.01
184,3.03,0.36,-0.07,0.36,-3.46,0.16,3.46,0.03,0.01,0.03,0.34,0.00,0.34,0.95,0.02,0.95
185,3.05,0.27,-0.06,0.27,-7.03,0.93,7.09,0.03,0.01,0.03,0.11,0.00,0.11,0.42,0.14,0.44
186,3.07,0.14,-0.04,0.15,-8.13,1.18,8.22,0.04,0.01,0.04,0.04,0.00,0.04,0.25,0.18,0.31
187,3.08,0.00,-0.02,0.02,-8.25,0.88,8.30,0.04,0.01,0.04,0.00,0.00,0.00,0.23,0.13,0.27
188,3.10,-0.13,-0.02,0.13,-7.83,0.15,7.83,0.04,0.01,0.04,0.00,0.00,0.00,0.30,0.02,0.30
189,3.12,-0.25,-0.02,0.25,-6.52,-0.45,6.54,0.03,0.01,0.03,0.00,0.00,0.00,0.49,0.00,0.49
190,3.13,-0.34,-0.03,0.34,-3.82,-0.49,3.85,0.03,0.01,0.03,0.00,0.00,0.00,0.90,0.00,0.90
191,3.15,-0.37,-0.03,0.37,0.15,-0.11,0.18,0.02,0.01,0.02,0.00,0.00,0.00,1.49,0.00,1.49
192,3.17,-0.33,-0.03,0.33,4.26,0.25,4.26,0.01,0.01,0.01,0.00,0.00,0.00,2.11,0.04,2.11
193,3.18,-0.24,-0.03,0.24,7.13,0.34,7.14,0.00,0.00,0.01,0.00,0.00,0.00,2.54,0.05,2.54
194,3.20,-0.11,-0.02,0.11,7.71,0.25,7.71,0.00,0.00,0.00,0.00,0.00,0.00,2.62,0.04,2.62
195,3.22,0.00,-0.02,0.02,5.59,0.08,5.59,0.00,0.00,0.00,0.00,0.00,0.00,2.30,0.01,2.30
196,3.23,0.06,-0.02,0.06,1.60,0.05,1.60,0.01,0.00,0.01,0.11,0.00,0.11,1.71,0.01,1.71
197,3.25,0.05,-0.01,0.06,-2.38,0.21,2.39,0.01,0.00,0.01,0.06,0.00,0.06,1.11,0.03,1.11
198,3.27,-0.00,-0.01,0.01,-4.32,0.27,4.33,0.01,0.00,0.01,0.00,0.00,0.00,0.82,0.04,0.82
199,3.28,-0.07,-0.01,0.07,-3.39,0.08,3.39,0.01,0.00,0.01,0.00,0.00,0.00,0.96,0.01,0.96
200,3.30,-0.10,-0.01,0.10,-0.77,-0.18,0.79,0.01,0.00,0.01,0.00,0.00,0.00,1.35,0.00,1.35
201,3.32,-0.10,-0.01,0.10,1.55,-0.30,1.58,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.00,1.70
202,3.33,-0.06,-0.02,0.07,2.34,-0.32,2.36,-0.00,0.00,0.00,0.00,0.00,0.00,1.82,0.00,1.82
203,3.35,-0.03,-0.02,0.04,1.66,-0.33,1.70,-0.00,0.00,0.00,0.00,0.00,0.00,1.72,0.00,1.72
204,3.37,-0.01,-0.03,0.03,0.38,-0.23,0.45,0.00,0.00,0.00,0.00,0.00,0.00,1.53,0.00,1.53
205,3.38,-0.01,-0.03,0.03,-0.62,0.03,0.62,0.00,0.00,0.00,0.00,0.00,0.00,1.38,0.00,1.38
206,3.40,-0.03,-0.03,0.04,-0.74,0.23,0.77,0.00,0.00,0.00,0.00,0.00,0.00,1.36,0.03,1.36
207,3.42,-0.03,-0.02,0.04,0.04,0.25,0.25,-0.00,0.00,0.00,0.00,0.00,0.00,1.47,0.04,1.47
208,3.43,-0.02,-0.02,0.03,0.89,0.20,0.92,-0.00,-0.00,0.00,0.00,0.00,0.00,1.60,0.03,1.60
209,3.45,-0.01,-0.02,0.02,1.16,0.19,1.18,-0.00,-0.00,0.00,0.00,0.00,0.00,1.64,0.03,1.64
210,3.47,0.01,-0.01,0.02,0.88,0.15,0.89,-0.00,-0.00,0.00,0.02,0.00,0.02,1.60,0.02,1.60
211,3.48,0.02,-0.01,0.02,0.32,-0.03,0.32,-0.00,-0.00,0.00,0.03,0.00,0.03,1.52,0.00,1.52
212,3.50,0.02,-0.01,0.03,-0.22,-0.23,0.32,-0.00,-0.00,0.00,0.03,0.00,0.03,1.43,0.00,1.43
213,3.52,0.01,-0.02,0.02,-0.52,-0.27,0.59,-0.00,-0.00,0.00,0.02,0.00,0.02,1.39,0.00,1.39
214,3.53,0.01,-0.02,0.02,-0.52,-0.17,0.54,0.00,-0.00,0.00,0.01,0.00,0.01,1.39,0.00,1.39
215,3.55,-0.00,-0.02,0.02,-0.32,-0.01,0.32,0.00,-0.00,0.00,0.00,0.00,0.00,1.42,0.00,1.42
216,3.57,-0.01,-0.02,0.02,-0.12,0.15,0.19,-0.00,-0.00,0.00,0.00,0.00,0.00,1.45,0.02,1.45
217,3.58,-0.01,-0.02,0.02,-0.03,0.16,0.17,-0.00,-0.00,0.00,0.00,0.00,0.00,1.46,0.02,1.46
218,3.60,-0.01,-0.02,0.02,-0.07,-0.06,0.09,-0.00,-0.00,0.00,0.00,0.00,0.00,1.46,0.00,1.46
219,3.62,-0.01,-0.02,0.02,-0.15,-0.36,0.39,-0.00,-0.00,0.00,0.00,0.00,0.00,1.45,0.00,1.45
220,3.63,-0.01,-0.03,0.03,-0.16,-0.44,0.47,-0.00,-0.00,0.00,0.00,0.00,0.00,1.44,0.00,1.44
221,3.65,-0.01,-0.04,0.04,-0.08,-0.23,0.25,-0.00,-0.00,0.00,0.00,0.00,0.00,1.46,0.00,1.46
222,3.67,-0.01,-0.04,0.04,-0.04,0.11,0.11,-0.00,-0.01,0.01,0.00,0.00,0.00,1.46,0.02,1.46
223,3.68,-0.02,-0.03,0.04,-0.12,0.43,0.45,-0.00,-0.01,0.01,0.00,0.00,0.00,1.45,0.07,1.45
224,3.70,-0.02,-0.02,0.03,-0.27,0.62,0.67,-0.00,-0.01,0.01,0.00,0.00,0.00,1.43,0.09,1.43
225,3.72,-0.02,-0.01,0.03,-0.27,0.38,0.47,-0.00,-0.01,0.01,0.00,0.00,0.00,1.43,0.06,1.43
226,3.73,-0.03,-0.01,0.03,-0.08,-0.21,0.22,-0.00,-0.01,0.01,0.00,0.00,0.00,1.46,0.00,1.46
227,3.75,-0.03,-0.02,0.03,0.15,-0.59,0.61,-0.00,-0.01,0.01,0.00,0.00,0.00,1.49,0.00,1.49
228,3.77,-0.02,-0.03,0.04,0.26,-0.49,0.55,-0.00,-0.01,0.01,0.00,0.00,0.00,1.51,0.00,1.51
229,3.78,-0.02,-0.03,0.04,0.20,-0.12,0.23,-0.00,-0.01,0.01,0.00,0.00,0.00,1.50,0.00,1.50
230,3.80,-0.02,-0.03,0.04,0.05,0.26,0.26,-0.00,-0.01,0.01,0.00,0.00,0.00,1.48,0.04,1.48
231,3.82,-0.02,-0.03,0.03,-0.04,0.58,0.58,-0.00,-0.01,0.01,0.00,0.00,0.00,1.46,0.09,1.46
232,3.83,-0.02,-0.02,0.02,0.03,0.69,0.69,-0.00,-0.01,0.01,0.00,0.00,0.00,1.47,0.10,1.48
233,3.85,-0.01,-0.01,0.01,0.38,0.46,0.59,-0.01,-0.01,0.01,0.00,0.00,0.00,1.52,0.07,1.53
234,3.87,-0.00,-0.00,0.00,0.77,-0.03,0.77,-0.01,-0.01,0.01,0.00,0.00,0.00,1.58,0.00,1.58
235,3.88,0.01,-0.01,0.01,0.72,-0.49,0.87,-0.00,-0.01,0.01,0.01,0.00,0.01,1.58,0.00,1.58
236,3.90,0.02,-0.02,0.02,0.21,-0.68,0.71,-0.00,-0.01,0.01,0.03,0.00,0.03,1.50,0.00,1.50
237,3.92,0.02,-0.03,0.03,-0.34,-0.50,0.61,-0.00,-0.01,0.01,0.02,0.00,0.02,1.42,0.00,1.42
238,3.93,0.01,-0.03,0.03,-0.55,-0.05,0.55,-0.00,-0.01,0.01,0.01,0.00,0.01,1.39,0.00,1.39
239,3.95,0.00,-0.03,0.03,-0.39,0.40,0.56,-0.00,-0.01,0.01,0.00,0.00,0.00,1.41,0.06,1.41
240,3.97,-0.00,-0.02,0.02,-0.07,0.61,0.62,-0.00,-0.01,0.01,0.00,0.00,0.00,1.46,0.09,1.46
241,3.98,-0.00,-0.01,0.01,0.26,0.56,0.62,-0.00,-0.01,0.01,0.00,0.00,0.00,1.51,0.08,1.51
242,4.00,0.00,-0.00,0.00,0.49,0.28,0.56,-0.00,-0.01,0.01,0.01,0.00,0.01,1.54,0.04,1.54
243,4.02,0.01,-0.00,0.01,0.41,-0.20,0.45,-0.00,-0.01,0.01,0.02,0.00,0.02,1.53,0.00,1.53
244,4.03,0.02,-0.01,0.02,0.09,-0.58,0.58,-0.00,-0.01,0.01,0.02,0.00,0.02,1.48,0.00,1.48
245,4.05,0.02,-0.02,0.02,-0.21,-0.58,0.61,-0.00,-0.01,0.01,0.02,0.00,0.02,1.44,0.00,1.44
246,4.07,0.01,-0.02,0.03,-0.34,-0.25,0.42,-0.00,-0.01,0.01,0.01,0.00,0.01,1.42,0.00,1.42
247,4.08,0.00,-0.03,0.03,-0.28,0.17,0.33,-0.00,-0.01,0.01,0.01,0.00,0.01,1.43,0.03,1.43
248,4.10,0.00,-0.02,0.02,-0.16,0.49,0.52,-0.00,-0.01,0.01,0.00,0.00,0.00,1.44,0.07,1.45
249,4.12,-0.00,-0.01,0.01,-0.11,0.59,0.60,-0.00,-0.01,0.01,0.00,0.00,0.00,1.45,0.09,1.46
250,4.13,-0.00,-0.00,0.00,-0.03,0.40,0.40,-0.00,-0.01,0.01,0.00,0.00,0.00,1.46,0.06,1.47
251,4.15,-0.00,0.00,0.00,0.16,0.02,0.16,-0.00,-0.01,0.01,0.00,0.00,0.00,1.49,0.00,1.49
252,4.17,0.00,-0.00,0.00,0.28,-0.27,0.39,-0.00,-0.01,0.01,0.00,0.00,0.00,1.51,0.00,1.51
253,4.18,0.01,-0.01,0.01,0.23,-0.32,0.39,-0.00,-0.01,0.01,0.01,0.00,0.01,1.50,0.00,1.50
254,4.20,0.01,-0.01,0.01,0.11,-0.16,0.20,-0.00,-0.01,0.01,0.02,0.00,0.02,1.49,0.00,1.49
255,4.22,0.01,-0.01,0.02,0.10,0.06,0.12,-0.00,-0.01,0.01,0.02,0.00,0.02,1.48,0.01,1.48
256,4.23,0.01,-0.01,0.02,0.13,0.22,0.25,-0.00,-0.01,0.01,0.02,0.00,0.02,1.49,0.03,1.49
257,4.25,0.02,-0.00,0.02,0.04,0.21,0.21,-0.00,-0.01,0.01,0.02,0.00,0.02,1.47,0.03,1.47
258,4.27,0.01,-0.00,0.01,-0.18,0.10,0.21,-0.00,-0.01,0.01,0.02,0.00,0.02,1.44,0.02,1.44
259,4.28,0.01,-0.00,0.01,-0.38,0.05,0.39,-0.00,-0.01,0.01,0.01,0.00,0.01,1.41,0.01,1.41
260,4.30,0.00,0.00,0.00,-0.47,0.10,0.48,-0.00,-0.01,0.01,0.00,0.00,0.00,1.40,0.02,1.40
261,4.32,-0.01,0.00,0.01,-0.42,0.13,0.44,-0.00,-0.01,0.01,0.00,0.00,0.00,1.41,0.02,1.41
262,4.33,-0.01,0.00,0.01,-0.22,0.05,0.23,-0.00,-0.01,0.01,0.00,0.00,0.00,1.44,0.01,1.44
263,4.35,-0.01,0.00,0.01,0.05,-0.12,0.13,-0.00,-0.01,0.01,0.00,0.00,0.00,1.48,0.00,1.48
264,4.37,-0.01,-0.00,0.01,0.26,-0.34,0.43,-0.00,-0.01,0.01,0.00,0.00,0.00,1.51,0.00,1.51
265,4.38,-0.00,-0.01,0.01,0.32,-0.50,0.59,-0.00,-0.01,0.01,0.00,0.00,0.00,1.52,0.00,1.52
266,4.40,-0.00,-0.02,0.02,0.22,-0.42,0.47,-0.00,-0.01,0.01,0.00,0.00,0.00,1.50,0.00,1.50
267,4.42,0.00,-0.02,0.02,0.01,-0.07,0.07,-0.00,-0.01,0.01,0.00,0.00,0.00,1.47,0.00,1.47
268,4.43,0.00,-0.02,0.02,-0.22,0.28,0.35,-0.00,-0.01,0.02,0.00,0.00,0.00,1.44,0.04,1.44
269,4.45,-0.00,-0.01,0.01,-0.30,0.38,0.48,-0.00,-0.02,0.02,0.00,0.00,0.00,1.42,0.06,1.43
270,4.47,-0.01,-0.01,0.01,-0.18,0.23,0.29,-0.00,-0.02,0.02,0.00,0.00,0.00,1.44,0.04,1.44
271,4.48,-0.01,-0.00,0.01,0.05,0.02,0.06,-0.00,-0.02,0.02,0.00,0.00,0.00,1.48,0.00,1.48
272,4.50,-0.01,-0.01,0.01,0.28,-0.11,0.30,-0.00,-0.02,0.02,0.00,0.00,0.00,1.51,0.00,1.51
273,4.52,-0.00,-0.01,0.01,0.40,-0.12,0.41,-0.00,-0.02,0.02,0.00,0.00,0.00,1.53,0.00,1.53
274,4.53,0.01,-0.01,0.01,0.32,0.04,0.32,-0.00,-0.02,0.02,0.01,0.00,0.01,1.52,0.01,1.52
275,4.55,0.01,-0.01,0.01,0.03,0.28,0.28,-0.00,-0.02,0.02,0.01,0.00,0.01,1.47,0.04,1.47
276,4.57,0.01,-0.00,0.01,-0.27,0.35,0.44,-0.00,-0.02,0.02,0.01,0.00,0.01,1.43,0.05,1.43
277,4.58,0.00,0.00,0.00,-0.30,0.20,0.36,-0.00,-0.02,0.02,0.00,0.00,0.00,1.42,0.03,1.42
278,4.60,-0.00,0.01,0.01,-0.08,0.02,0.08,-0.00,-0.02,0.02,0.00,0.00,0.00,1.46,0.00,1.46
279,4.62,-0.00,0.01,0.01,0.18,-0.02,0.19,-0.00,-0.02,0.02,0.00,0.00,0.00,1.50,0.00,1.50
280,4.63,0.00,0.01,0.01,0.31,0.07,0.32,-0.00,-0.02,0.02,0.00,0.00,0.00,1.52,0.01,1.52
281,4.65,0.01,0.01,0.01,0.21,0.07,0.22,-0.00,-0.02,0.02,0.01,0.00,0.01,1.50,0.01,1.50
282,4.67,0.01,0.01,0.01,-0.12,-0.02,0.12,-0.00,-0.02,0.02,0.01,0.00,0.01,1.45,0.00,1.45
283,4.68,0.00,0.01,0.01,-0.46,-0.07,0.47,-0.00,-0.02,0.02,0.01,0.00,0.01,1.40,0.00,1.40
284,4.70,-0.00,0.01,0.01,-0.51,-0.01,0.51,-0.00,-0.01,0.01,0.00,0.00,0.00,1.39,0.00,1.39
285,4.72,-0.01,0.01,0.01,-0.27,0.17,0.31,-0.00,-0.01,0.01,0.00,0.00,0.00,1.43,0.03,1.43
286,4.73,-0.01,0.01,0.02,0.01,0.40,0.40,-0.00,-0.01,0.02,0.00,0.00,0.00,1.47,0.06,1.47
287,4.75,-0.01,0.02,0.02,0.19,0.55,0.59,-0.00,-0.01,0.02,0.00,0.00,0.00,1.50,0.08,1.50
288,4.77,-0.01,0.03,0.03,0.33,0.48,0.58,-0.00,-0.01,0.01,0.00,0.00,0.00,1.52,0.07,1.52
289,4.78,-0.00,0.03,0.03,0.36,0.13,0.38,-0.00,-0.01,0.01,0.00,0.00,0.00,1.52,0.02,1.52
290,4.80,0.00,0.03,0.03,0.22,-0.30,0.38,-0.00,-0.01,0.01,0.01,0.00,0.01,1.50,0.00,1.50
291,4.82,0.01,0.03,0.03,0.02,-0.50,0.50,-0.00,-0.01,0.01,0.01,0.00,0.01,1.47,0.00,1.47
292,4.83,0.00,0.02,0.02,-0.14,-0.38,0.41,-0.00,-0.01,0.01,0.01,0.00,0.01,1.45,0.00,1.45
293,4.85,0.00,0.01,0.01,-0.27,-0.16,0.31,-0.00,-0.01,0.01,0.00,0.00,0.00,1.43,0.00,1.43
294,4.87,-0.00,0.01,0.01,-0.31,-0.03,0.31,-0.00,-0.01,0.01,0.00,0.00,0.00,1.42,0.00,1.42
295,4.88,-0.01,0.01,0.01,-0.12,-0.02,0.12,-0.00,-0.01,0.01,0.00,0.00,0.00,1.45,0.00,1.45
296,4.90,-0.01,0.01,0.01,0.24,-0.14,0.28,-0.00,-0.01,0.01,0.00,0.00,0.00,1.50,0.00,1.50
297,4.92,-0.00,0.01,0.01,0.52,-0.33,0.61,-0.00,-0.01,0.01,0.00,0.00,0.00,1.55,0.00,1.55
298,4.93,0.01,0.00,0.01,0.46,-0.33,0.57,-0.00,-0.01,0.01,0.01,0.00,0.01,1.54,0.00,1.54
299,4.95,0.01,-0.00,0.01,0.06,0.01,0.07,-0.00,-0.01,0.01,0.02,0.00,0.02,1.48,0.00,1.48
300,4.97,0.01,0.00,0.01,-0.40,0.45,0.60,-0.00,-0.01,0.01,0.01,0.00,0.01,1.41,0.07,1.41
301,4.98,0.00,0.01,0.01,-0.61,0.64,0.89,-0.00,-0.01,0.01,0.00,0.00,0.00,1.38,0.10,1.38
302,5.00,-0.01,0.02,0.02,-0.51,0.52,0.72,-0.00,-0.01,0.01,0.00,0.00,0.00,1.39,0.08,1.39
303,5.02,-0.01,0.03,0.03,-0.23,0.23,0.32,-0.00,-0.01,0.01,0.00,0.00,0.00,1.43,0.03,1.43
304,5.03,-0.02,0.03,0.03,0.09,-0.10,0.14,-0.00,-0.01,0.01,0.00,0.00,0.00,1.48,0.00,1.48
305,5.05,-0.01,0.02,0.03,0.35,-0.36,0.50,-0.00,-0.01,0.01,0.00,0.00,0.00,1.52,0.00,1.52
306,5.07,-0.01,0.02,0.02,0.44,-0.38,0.58,-0.00,-0.01,0.01,0.00,0.00,0.00,1.53,0.00,1.53
307,5.08,0.00,0.01,0.01,0.36,-0.15,0.39,-0.00,-0.01,0.01,0.00,0.00,0.00,1.52,0.00,1.52
308,5.10,0.01,0.01,0.01,0.26,0.07,0.27,-0.00,-0.01,0.01,0.01,0.00,0.01,1.51,0.01,1.51
309,5.12,0.01,0.02,0.02,0.22,0.16,0.27,-0.00,-0.01,0.01,0.02,0.00,0.02,1.50,0.02,1.50
310,5.13,0.01,0.02,0.02,0.18,0.13,0.22,-0.00,-0.01,0.01,0.02,0.00,0.02,1.50,0.02,1.50
311,5.15,0.02,0.02,0.03,0.10,0.04,0.10,-0.00,-0.01,0.01,0.02,0.00,0.02,1.48,0.01,1.48
312,5.17,0.02,0.02,0.03,0.02,-0.13,0.13,-0.00,-0.01,0.01,0.03,0.00,0.03,1.47,0.00,1.47
313,5.18,0.02,0.02,0.02,-0.08,-0.25,0.27,-0.00,-0.01,0.01,0.02,0.00,0.02,1.46,0.00,1.46
314,5.20,0.01,0.01,0.02,-0.28,-0.19,0.34,-0.00,-0.01,0.01,0.02,0.00,0.02,1.43,0.00,1.43
315,5.22,0.01,0.01,0.01,-0.50,0.02,0.50,-0.00,-0.01,0.01,0.01,0.00,0.01,1.39,0.00,1.39
316,5.23,-0.00,0.01,0.01,-0.53,0.18,0.56,-0.00,-0.01,0.01,0.00,0.00,0.00,1.39,0.03,1.39
317,5.25,-0.01,0.02,0.02,-0.34,0.22,0.40,-0.00,-0.01,0.01,0.00,0.00,0.00,1.42,0.03,1.42
318,5.27,-0.01,0.02,0.02,-0.02,0.15,0.16,-0.00,-0.01,0.01,0.00,0.00,0.00,1.46,0.02,1.46
319,5.28,-0.01,0.02,0.02,0.30,0.11,0.32,-0.00,-0.01,0.01,0.00,0.00,0.00,1.51,0.02,1.51
320,5.30,-0.00,0.02,0.02,0.52,0.14,0.54,-0.00,-0.01,0.01,0.00,0.00,0.00,1.55,0.02,1.55
321,5.32,0.01,0.02,0.03,0.63,0.16,0.65,-0.00,-0.01,0.01,0.01,0.00,0.01,1.56,0.02,1.56
322,5.33,0.02,0.03,0.03,0.72,0.06,0.72,-0.00,-0.00,0.01,0.03,0.00,0.03,1.58,0.01,1.58
323,5.35,0.03,0.03,0.04,0.81,-0.17,0.83,-0.00,-0.00,0.00,0.05,0.00,0.05,1.59,0.00,1.59
324,5.37,0.05,0.02,0.05,0.94,-0.38,1.01,-0.00,-0.00,0.00,0.07,0.00,0.07,1.61,0.00,1.61
325,5.38,0.06,0.01,0.06,1.05,-0.37,1.11,-0.00,-0.00,0.00,0.10,0.00,0.10,1.63,0.00,1.63
326,5.40,0.08,0.01,0.08,1.02,-0.12,1.03,0.00,-0.00,0.00,0.13,0.00,0.13,1.62,0.00,1.62
327,5.42,0.09,0.01,0.10,0.81,0.17,0.83,0.00,-0.00,0.00,0.15,0.00,0.15,1.59,0.02,1.59
328,5.43,0.11,0.01,0.11,0.59,0.21,0.63,0.00,-0.00,0.00,0.17,0.00,0.17,1.56,0.03,1.56
329,5.45,0.12,0.02,0.12,0.60,-0.05,0.60,0.01,-0.00,0.01,0.18,0.00,0.18,1.56,0.00,1.56
330,5.47,0.13,0.01,0.13,0.74,-0.38,0.83,0.01,-0.00,0.01,0.20,0.00,0.20,1.58,0.00,1.58
331,5.48,0.14,0.01,0.14,0.75,-0.46,0.88,0.01,-0.00,0.01,0.22,0.00,0.22,1.58,0.00,1.58
332,5.50,0.15,-0.00,0.15,0.59,-0.18,0.61,0.01,-0.00,0.01,0.24,0.00,0.24,1.56,0.00,1.56
333,5.52,0.16,0.00,0.16,0.43,0.22,0.49,0.02,-0.00,0.02,0.24,0.00,0.24,1.53,0.03,1.53
334,5.53,0.17,0.01,0.17,0.41,0.44,0.61,0.02,-0.00,0.02,0.25,0.00,0.25,1.53,0.07,1.53
335,5.55,0.17,0.01,0.18,0.57,0.41,0.70,0.02,-0.00,0.02,0.27,0.00,0.27,1.55,0.06,1.56
336,5.57,0.19,0.02,0.19,0.94,0.20,0.96,0.02,-0.00,0.02,0.30,0.00,0.30,1.61,0.03,1.61
337,5.58,0.21,0.02,0.21,1.36,-0.09,1.36,0.03,-0.00,0.03,0.34,0.00,0.34,1.67,0.00,1.67
338,5.60,0.23,0.02,0.23,1.64,-0.29,1.66,0.03,-0.00,0.03,0.40,0.00,0.40,1.71,0.00,1.71
339,5.62,0.26,0.01,0.26,1.85,-0.18,1.86,0.03,-0.00,0.03,0.45,0.00,0.45,1.74,0.00,1.74
340,5.63,0.29,0.01,0.29,2.14,0.16,2.15,0.04,-0.00,0.04,0.53,0.00,0.53,1.79,0.02,1.79
341,5.65,0.33,0.02,0.33,2.49,0.40,2.52,0.04,-0.00,0.04,0.61,0.00,0.61,1.84,0.06,1.84
342,5.67,0.38,0.02,0.38,2.82,0.49,2.86,0.05,-0.00,0.05,0.71,0.00,0.71,1.89,0.07,1.89
343,5.68,0.43,0.03,0.43,3.08,0.56,3.13,0.06,0.00,0.06,0.82,0.00,0.82,1.93,0.08,1.93
344,5.70,0.48,0.04,0.48,3.00,0.56,3.05,0.06,0.00,0.06,0.91,0.00,0.91,1.92,0.08,1.92
345,5.72,0.52,0.05,0.52,2.24,0.35,2.26,0.07,0.00,0.07,0.94,0.00,0.94,1.80,0.05,1.80
